Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-05-01,87.58443450927734,87.8517983639472,85.54694482422937,85.93415853077681,31408900
2018-05-02,86.2107162475586,87.7411348517627,85.91569537001006,87.57518516852586,27471000
2018-05-03,86.72700500488281,87.51987496852826,85.2334577872094,85.70364975026725,31142500
2018-05-04,87.73194122314453,87.92554806033306,85.66678755875853,86.03556550124561,22531300
2018-05-07,88.70916748046875,89.16091661797397,87.67659098946208,87.74112658053426,24242000
2018-05-08,88.33119201660156,88.65387709252711,87.63973605479616,88.36807051196031,23484600
2018-05-09,89.37297821044922,89.40063531980466,87.63050998252741,88.51557265116604,27327400
2018-05-10,90.26729583740234,90.30416730768968,89.474425582971,89.85241794118755,22388100
2018-05-11,90.07366180419922,90.23039717024562,89.46518420645309,90.16586156088083,16778300
2018-05-14,90.37791442871094,90.9863991297161,89.71411549447065,90.27650031187675,19454100
2018-05-15,89.72332000732422,90.21194773263723,88.81981450919298,89.64956302097609,24594000
2018-05-16,89.95481872558594,90.18630307276226,89.4640730398668,90.14926472949304,17384700
2018-05-17,89.056640625,90.31591578845975,88.7325640162435,89.59368589913377,17246700
2018-05-18,89.22332763671875,89.75111166745761,88.89925096246535,88.89925096246535,17865800
2018-05-21,90.3714828491211,90.75112054889236,89.63073721672593,89.81592185873942,19422500
2018-05-22,90.27887725830078,90.89925348863412,90.00109327176992,90.44554623735125,15441200
2018-05-23,91.35298919677734,91.41780453356726,89.18629196173644,89.54740699018627,21251200
2018-05-24,91.02889251708984,91.61223752967211,89.63998658517531,91.41779154692499,26649300
2018-05-25,91.07521057128906,91.64929434873257,90.61224183396627,91.01965658339986,18363900
2018-05-29,90.7511215209961,91.55668249315906,90.02889151932943,90.59370680282306,28671000
2018-05-30,91.62149047851562,91.89927448657912,90.65852192973458,91.02889118803154,22158500
2018-05-31,91.51964569091797,92.58447507266598,91.30668405317324,91.9363217434323,34140900
2018-06-01,93.32522583007812,93.39004116164045,91.82520478833982,91.92705846141507,28655600
2018-06-04,94.14005279541016,94.31598316019209,93.38078441778417,93.76042213876799,27281600
2018-06-05,94.62154388427734,94.75117455337325,94.01042181767524,94.4456135200722,23514400
2018-06-06,94.89929962158203,95.0011532765522,94.35300007614208,94.89004533610479,21122900
2018-06-07,93.4085464477539,95.08449765984764,92.9455778266649,95.04745932243966,28232200
2018-06-08,94.10302734375,94.39932706672398,93.09375884073762,93.60302023666715,22165100
2018-06-11,93.56599426269531,94.06599433381177,93.21413346495918,93.52895591217872,23490900
2018-06-12,93.80669403076172,93.93632467162368,93.28817146731386,93.61224806946878,18325200
2018-06-13,93.38076782226562,94.4548583952289,93.11224517902481,94.18633575198807,29492900
2018-06-14,93.90856170654297,94.47338403934172,93.51966972589696,94.1215303993774,25691800
2018-06-15,92.71409606933594,94.0104096569519,92.65854209386436,93.99189401990827,65738600
2018-06-18,93.39002990722656,93.62151421553034,92.0566780308078,92.60298467186178,23586000
2018-06-19,93.39002990722656,93.51966055472944,92.13075470490672,92.26964670275709,28653100
2018-06-20,94.32522583007812,94.92707936321861,93.63077292475579,93.8622572265299,26180800
2018-06-21,93.64930725097656,94.87154432570252,93.40856155106854,94.51969065994592,23198200
2018-06-22,92.9733657836914,93.30669670568508,92.2511287704061,92.9733657836914,38923100
2018-06-25,91.10298919677734,92.69560281198433,90.09372072222317,92.59374912280185,35433300
2018-06-26,91.74185180664062,92.6677889292809,91.43629086072782,91.50110617673906,26897200
2018-06-27,90.31591796875,92.61223833566535,90.18628732211802,92.20483075953932,31298400
2018-06-28,91.32518768310547,91.76964066780798,90.05665818207935,90.16776612999956,26650700
2018-06-29,91.30667877197266,92.51040010160192,91.04741745527492,91.6029784288188,28053200
2018-07-02,92.60298919677734,92.64928182209586,90.74185328905777,90.8344456040356,19564500
2018-07-03,91.7140884399414,93.17706394202123,91.61223477618171,93.0381790044768,14670300
2018-07-05,92.37150573730469,92.51965202978053,91.69556840942492,92.13076006464794,18977400
2018-07-06,93.66781616210938,93.91781611279744,92.28816456501775,92.49187189153278,19234600
2018-07-09,94.30670166015625,94.67707795009065,93.75114075742472,94.12151704735912,18212000
2018-07-10,94.55671691894531,94.91783189048583,94.31597124980472,94.44560190295563,19293100
2018-07-11,94.42707824707031,94.76040913805146,93.61224899435594,93.6585486798384,19644600
2018-07-12,96.47340393066406,96.67711125509827,95.12153639909411,95.158567672318,24335900
2018-07-13,97.62156677246094,97.77897441310263,96.38080715575754,96.64007552570595,24635200
2018-07-16,97.14008331298828,97.98268256326679,96.77896127505086,97.59379060159979,21786900
2018-07-17,98.10305786132812,98.61232622154206,96.59378254776689,96.86230522275777,25901700
2018-07-18,97.33455657958984,98.19567877287395,96.96418015136199,98.09382507850272,29493900
2018-07-19,96.66786193847656,97.51046126385334,96.1956319061692,97.15860760970082,40171600
2018-07-20,98.39936065673828,100.18642005351673,98.22343736116461,100.07531209091051,56004000
2018-07-23,99.97345733642578,100.13086499131303,98.26972892999353,98.42714364922217,29707000
2018-07-24,99.6864242553711,100.760507970013,99.31604788108908,100.52902361912945,26316600
2018-07-25,102.62164306640625,102.9179427498951,99.6308621756524,99.96420020262006,30702100
2018-07-26,101.50125122070312,102.77904217484927,101.39013619951346,102.53829649444222,31372100
2018-07-27,99.70491790771484,102.01976090606972,98.27897377300741,102.01976090606972,37005300
2018-07-30,97.56602478027344,99.56604585799884,97.00120241039384,99.25123053804845,34668300
2018-07-31,98.22343444824219,98.81603377903939,97.57527407344814,98.60306508312418,27655200
2018-08-01,98.4085922241211,98.56599983306666,97.61228576619264,98.17710795296374,23628700
2018-08-02,99.60307312011719,100.08455739834064,97.0752612325068,97.59379091406379,26104300
2018-08-03,100.03827667236328,100.04753802429829,98.90863192390808,99.81605367631458,18659600
2018-08-06,100.12158966064453,100.39011230378851,99.59380572462784,100.11233537471365,20265900
2018-08-07,100.81604766845703,101.01975499866482,100.15863305282147,100.51974802388409,16080200
2018-08-08,101.3808822631836,101.62162796119844,100.70495192844793,101.23273595510327,15487500
2018-08-09,101.54757690429688,102.0012914235946,101.48276155358911,101.58461525675037,13677200
2018-08-10,100.92717742919922,101.56607650103764,100.35309369331962,101.31606944495226,18183700
2018-08-13,100.19567108154297,101.46420768387846,100.09381741675409,101.14938533880175,18472500
2018-08-14,101.44568634033203,101.62161668447509,100.03826478021008,100.51974905846893,16788300
2018-08-15,100.07003021240234,101.30626052463754,99.28924608156966,100.84151026080478,29982800
2018-08-16,100.05145263671875,101.18544460106334,99.73542580942399,100.66492648950612,21384300
2018-08-17,99.99566650390625,100.29310638325525,99.16841161785665,99.79117525719266,18061500
2018-08-20,99.33572387695312,100.2931082851528,98.97321923873241,99.93060364693207,17914200
2018-08-21,98.50846862792969,99.78187980689859,98.38762902126463,99.38219429802247,22881900
2018-08-22,99.5123519897461,99.77261107546893,98.32259211699694,98.38765688842766,18000600
2018-08-23,99.97708129882812,100.55337421819866,99.3357307132753,99.59598974411142,18167700
2018-08-24,100.75786590576172,100.90658231335225,99.97708171844951,100.07932735121095,17234000
2018-08-27,101.8732681274414,101.91044900380632,100.86011583972417,101.56653121607623,19662300
2018-08-28,102.48673248291016,102.70981062896558,102.04986609038707,102.18929259099411,19151500
2018-08-29,104.12264251708984,104.13193950768387,102.49601664791129,102.66332702097355,20818000
2018-08-30,104.05757904052734,104.6710527797784,103.58353888731635,103.79732003291517,22798700
2018-08-31,104.4107894897461,104.82906186460644,103.65788928686133,103.81590975630986,23222700
2018-09-04,103.83451080322266,104.0668859523906,102.44955689980918,103.03513972276278,22634600
2018-09-05,100.84152221679688,103.56495936941458,100.47901753535008,103.18386779548231,32872400
2018-09-06,101.07389831542969,101.30627347705618,99.93061649148257,100.61844498426937,23477600
2018-09-07,100.58125305175781,101.05530031499723,99.67034648956201,100.59984703389932,22498600
2018-09-10,101.66876220703125,101.91043432282488,100.72067481665012,101.16683108570264,20727900
2018-09-11,103.39764404296875,103.7229678324125,101.21331906638736,101.22261605795053,24301800
2018-09-12,103.83451080322266,103.96464031943457,102.71911292382721,103.57425177079884,18891100
2018-09-13,104.94991302490234,105.71210321054599,104.21560672178413,104.21560672178413,26055600
2018-09-14,105.37749481201172,105.71211562466567,104.51305889457689,105.36819781956926,19122300
2018-09-17,104.23419189453125,105.68421049416102,103.9739328732158,105.67492059449009,20736500
2018-09-18,105.22875213623047,105.6842054015857,103.84379835866595,104.28066473404849,22170900
2018-09-19,103.82522583007812,105.33101952394155,103.21175905285587,105.08005745406143,21728400
2018-09-20,105.5633773803711,105.77716562754884,104.03899704279743,104.36432081761015,23714500
2018-09-21,106.2047348022461,107.16211923386406,105.50760938991927,105.96306267367873,71229700
2018-09-24,106.58582305908203,106.7996112992196,104.30854961885838,105.061442771707,27334500
2018-09-25,106.38134002685547,106.98551683058024,105.7306924483991,106.7066709076104,22668000
2018-09-26,105.9444808959961,106.94833614863424,105.72139564738606,106.39993420173643,19352000
2018-09-27,106.34416198730469,106.80891226517976,106.14896063005388,106.68807265435531,19091300
2018-09-28,106.30699157714844,106.49288886998445,105.66563386126802,106.13968117698516,21647800
2018-10-01,107.45956420898438,107.52462896688472,106.64160623944751,106.66019313105043,18883100
2018-10-02,107.031982421875,107.67333293522107,106.37203792754734,107.17140891313316,20787200
2018-10-03,107.05058288574219,107.98938048162918,106.82750472635755,107.28295803679651,16648000
2018-10-04,104.83836364746094,106.66948079158345,103.76013964911476,106.5300542964144,34821700
2018-10-05,104.22490692138672,105.19158846311565,102.83995291738837,104.68965725347599,29068900
2018-10-08,103.03512573242188,104.13193657122822,101.63157803639683,103.78802593573376,29640600
2018-10-09,104.34574127197266,105.10793149441173,102.98867122185075,103.30469802776423,26198600
2018-10-10,98.6758041381836,103.63933479529852,98.33188630385,103.39766261194173,61376300
2018-10-11,98.44342041015625,101.25050934312557,96.8539680070152,97.92289520718413,63904300
2018-10-12,101.84539794921875,103.39766251583748,99.56812392473151,101.32487979311378,47742100
2018-10-15,100.01425170898438,101.76171717580732,99.41007496974295,101.23190217803199,32068100
2018-10-16,103.17454528808594,103.55564385929841,101.26906661507421,101.81747554338784,31610200
2018-10-17,102.9050064086914,103.92745560899004,101.82678944393922,103.80662308883184,26548200
2018-10-18,100.85081481933594,102.73769989744052,100.22805112103549,102.33801435689176,32506200
2018-10-19,100.99954223632812,103.04444079334209,100.58126269635228,101.250504287092,32785500
2018-10-22,101.90113067626953,102.74697948053556,100.60912563209277,101.61298780918028,26545600
2018-10-23,100.4790267944336,101.2876949768478,97.69982161673028,100.17228985370464,43770400
2018-10-24,95.10650634765625,100.84152366362588,94.42796775200448,100.76716900109012,63897800
2018-10-25,100.6649169921875,101.566526609921,98.66648930024881,99.0382909555092,61646800
2018-10-26,99.41938018798828,101.08318706047258,97.37448176912268,98.23891758350779,55523100
2018-10-29,96.52864837646484,101.03672545122272,94.46515564293364,100.48832343022666,55162000
2018-10-30,96.41710662841797,97.02127638448658,93.05231168465076,96.35204186584778,65350900
2018-10-31,99.27993774414062,100.51617500661473,97.9600488476696,98.0065267053515,51062400
2018-11-01,98.45269012451172,99.75399222783456,98.09018550100745,99.50303021599542,33384200
2018-11-02,98.6758041381836,99.75402133276432,97.57899295713725,98.97324409788118,37680200
2018-11-05,99.93063354492188,100.14441475884539,98.43413668134379,98.8710031943984,27922100
2018-11-06,100.12581634521484,101.16685258862607,98.78733307051179,99.80978242023106,24340200
2018-11-07,104.0668716430664,104.3271306397043,101.687352712062,101.72453358179966,37901700
2018-11-08,103.87167358398438,104.29924293298907,103.09089662272157,103.91815144233239,25644100
2018-11-09,101.84539794921875,103.59285682437685,101.09250460320578,103.03515778690324,32039200
2018-11-12,99.33572387695312,102.20787710155213,98.62000449988312,101.70594596597122,33621800
2018-11-13,99.4007797241211,101.07387626795924,99.12192675438527,99.96777556213182,35374600
2018-11-14,97.99118041992188,101.06244906378241,97.52442239724694,100.91308307788857,39495100
2018-11-15,100.14759826660156,100.63303058919574,97.00165381286585,98.00984570948054,38505200
2018-11-16,101.09046173095703,101.64123282443465,99.69952470303977,99.96090807771814,33502100
2018-11-19,97.6644515991211,101.34249998868756,96.6655897116925,101.07177947984925,44773900
2018-11-20,94.94793701171875,96.12416948190176,92.74483809011541,95.03195717781371,64052500
2018-11-21,96.2548599243164,97.48710107428582,95.44269823281878,96.71228088698892,28130600
2018-11-23,96.21751403808594,96.90831402892918,95.21865199323946,95.37734803724233,13823100
2018-11-26,99.39147186279297,99.54083075263436,97.62712679842558,97.82316434755934,32336200
2018-11-27,100.01691436767578,100.19428470573847,98.35525684949678,99.20475279683164,29124500
2018-11-28,103.73230743408203,103.9283449525572,100.68904307597685,100.71704741830726,46788500
2018-11-29,102.8641357421875,103.73230595284474,101.78125370645922,102.99482741930474,28123200
2018-11-30,103.51760864257812,103.59229164630607,102.08933002655658,103.34023828926507,33665600
2018-12-03,104.6378173828125,105.87939551880592,103.36824202521939,105.48732046180675,34732800
2018-12-04,101.30518341064453,105.15127304210343,101.01579564339751,104.49781449600886,45197000
2018-12-06,101.93061828613281,101.97728981465211,98.01918381481177,98.78466667971715,49107400
2018-12-07,97.85116577148438,102.17334312394328,97.36574049129504,101.17448109552781,45044900
2018-12-10,100.43699645996094,100.80107430106393,96.98298964667515,97.83249273897745,40801500
2018-12-11,101.37052154541016,103.57362036470118,100.29698360460462,102.50008242389565,42381900
2018-12-12,101.82794952392578,103.87234517328211,101.79060802100265,103.51761157875755,36183000
2018-12-13,102.17332458496094,103.49892273381163,101.40784174060359,102.29468622461007,31333400
2018-12-14,98.980712890625,101.99597308669344,98.48595048743795,101.05311981293988,47043100
2018-12-17,96.04949188232422,98.76602774372328,94.94794235947988,98.40195695518834,56957300
2018-12-18,97.05768585205078,97.56178548274922,95.70408301346318,96.85231113708137,49319200
2018-12-19,96.79629516601562,99.77420694276607,94.61186359716717,96.75895366408555,68198200
2018-12-20,94.7612075805664,97.37504800869603,92.2127058629244,96.19882302101041,70334200
2018-12-21,91.69929504394531,96.1521639697642,90.98048361614839,94.87324427337214,111242100
2018-12-24,87.8718490600586,91.45655381782969,87.73182737285593,91.18583335230271,43935200
2018-12-26,93.87440490722656,93.99576659482949,87.71319822277222,88.81474783621745,51634800
2018-12-27,94.45317077636719,94.4625079327089,89.99096441493215,92.69816285878859,49498500
2018-12-28,93.71568298339844,95.60138953956941,92.9035213927114,95.30265754304403,38196300
2018-12-31,94.81720733642578,95.59202722360882,93.76233695945577,94.5558240304269,33173800
2019-01-02,94.39716339111328,94.98527604985091,92.36209773238227,92.93154320034118,35329300
2019-01-03,90.92445373535156,93.52896405559065,90.73774627455798,93.4449439176932,42579100
2019-01-04,95.1532974243164,95.69473847770364,92.35274909292929,93.09022767485408,44060600
2019-01-07,95.27466583251953,96.40421963605164,94.26647369920936,94.88259071833426,35656100
2019-01-08,95.96546173095703,97.05767390191076,94.9479254381183,96.18950360962789,31514400
2019-01-09,97.3377456665039,97.90719120384354,96.37622497556912,96.95500767051753,32280800
2019-01-10,96.71224975585938,96.85227857099672,95.57335917191244,96.35751626338467,30067600
2019-01-11,95.96546173095703,96.56291148885461,94.88257959341585,96.32953245460827,28314200
2019-01-14,95.26531219482422,96.03079504235994,94.52783368819703,95.12528336811947,28437100
2019-01-15,98.02852630615234,98.06586780429797,95.10661639517912,95.6947360882696,31587600
2019-01-16,98.3739242553711,99.19542298323661,97.98184920188764,98.2619068813259,29853900
2019-01-17,99.06472778320312,99.5408158503254,97.7951453598856,98.01918722218798,28393000
2019-01-18,100.54902648925781,100.7263968418376,98.86870164530524,100.31564744519525,37427600
2019-01-22,98.65398406982422,99.97957525390608,97.8885011345778,99.65284603559897,32371300
2019-01-23,99.61547088623047,99.9235328117845,98.33655166697189,99.06469997887059,25874300
2019-01-24,99.13941192626953,99.88622769246155,98.33658747037018,99.7555360017024,23164800
2019-01-25,100.04490661621094,100.70770211231319,99.13939496928647,100.11025245041365,31225600
2019-01-28,98.0938720703125,99.40079601573274,97.70179702333519,99.19542133717438,29476700
2019-01-29,96.09614562988281,97.99118209478706,95.37733427426666,97.90716194574514,31490500
2019-01-30,99.30746459960938,99.30746459960938,97.39376039682833,97.6644809871286,49471900
2019-01-31,97.48706817626953,98.22454661049599,96.3201732718912,96.89895570844092,55636400
2019-02-01,95.94677734375,97.1790182302777,95.54536516211496,96.88029338270015,35535700
2019-02-04,98.70999145507812,98.76600726473622,95.93744746945329,96.03080477816253,31315100
2019-02-05,100.09159851074219,100.13827004297114,98.91536621726684,99.00871640388745,27325400
2019-02-06,98.980712890625,99.88622466498445,98.51395483144283,99.88622466498445,20609800
2019-02-07,98.27122497558594,98.56994980701928,97.35638329526707,98.19654910934894,29760700
2019-02-08,98.6446533203125,98.74734067018643,97.32839920618072,97.44975374595752,21461100
2019-02-11,98.25257110595703,99.49414924825398,97.9911877332972,99.13940856636185,18914100
2019-02-12,99.78352355957031,100.01690255697265,98.46726971774525,99.0833865673633,25056600
2019-02-13,99.7088623046875,100.61437415152945,99.61551210981132,100.35299075701082,18394900
2019-02-14,99.79290008544922,100.15697089526255,98.63534179584182,99.2421217307543,21784700
2019-02-15,101.02510833740234,101.09979133091855,100.22228396250871,100.73572064022984,26606900
2019-02-19,100.97842407226562,101.43585204050115,100.61435340181654,100.62369055602755,18038500
2019-02-20,100.45343017578125,101.19405827355652,99.64717716567546,101.11905633015621,21607700
2019-02-21,102.57217407226562,102.63779897531096,100.19091635056964,100.21904028722078,29063200
2019-02-22,104.03469848632812,104.25032014897984,102.95656871533099,103.17219753056223,27763200
2019-02-25,104.61595153808594,105.16908200205589,104.30658099823759,104.77533247673622,23750600
2019-02-26,105.33782958984375,106.16282959177087,104.22219881640638,104.3065777992899,21536700
2019-02-27,105.1596908569336,105.33781868368321,103.95031134640085,104.70969350341102,21487100
2019-02-28,105.0284423828125,105.82531836904346,104.74719582139048,105.03781941396694,29083900
2019-03-01,105.49720764160156,105.9565820923151,104.69095451846677,105.83470928163845,23501200
2019-03-04,105.24408721923828,106.17221317272777,103.87533371788183,105.95658433879579,26608000
2019-03-05,104.71907806396484,105.36595739700034,104.27845767969917,105.23470755443952,19538300
2019-03-06,104.76595306396484,105.61908416868599,104.4659524106455,104.87845599117702,17687000
2019-03-07,103.49093627929688,104.57844298953216,103.00343795743277,104.43781613526671,25339000
2019-03-08,103.60344696044922,103.79094467847403,102.00031786782479,102.33781948233303,22818400
2019-03-11,105.77845764160156,105.89095341590478,104.04407864615618,104.05344852562827,26491600
2019-03-12,106.5190658569336,106.86593729947653,105.60968703796071,105.76906079007928,26132700
2019-03-13,107.34407806396484,107.81282949655858,106.66907485661719,106.99719942891696,35513800
2019-03-14,107.428466796875,108.0003442068541,107.18472116341992,107.38159593778612,30763400
2019-03-15,108.66596221923828,109.92221264479788,107.42845155155841,108.13157871133325,54681100
2019-03-18,110.22221374511719,110.25971471877288,108.79721250909778,108.90970827748548,31207600
2019-03-19,110.2972183227539,111.03784647681243,109.67846297154821,110.70971473764482,37588700
2019-03-20,110.1753158569336,111.32844734286137,109.41594094704095,110.05344307898109,28113300
2019-03-21,112.70658111572266,113.26908133204434,109.77219294707103,109.81907094533881,29854400
2019-03-22,109.73471069335938,112.11596162159397,109.72533366220217,112.03158979891641,33624500
2019-03-25,110.30660247802734,110.63472708580538,109.05034478350287,109.27534349275352,27067100
2019-03-26,110.54095458984375,111.2909525112157,109.54719679397265,111.2065806955,26097700
2019-03-27,109.47221374511719,110.82222025013559,108.30033508522753,110.51284256730558,22733400
2019-03-28,109.62222290039062,110.23160126325322,108.87221766108588,110.1003514192619,18334800
2019-03-29,110.56908416748047,110.92533266185758,109.65032826266321,110.69095695836712,25399800
2019-04-01,111.58161926269531,111.66599826364472,110.71911810066379,111.51599432977078,22789100
2019-04-02,111.74095916748047,112.01283583328055,111.11282686593889,111.61907922785159,18142300
2019-04-03,112.47222137451172,112.90347183991517,111.70346930095263,112.36909548576531,22860700
2019-04-04,111.90036010742188,112.71599030295768,110.98160400833854,112.59411033372132,20112800
2019-04-05,112.397216796875,112.71597148715192,111.90971845904927,111.9284653690283,15826200
2019-04-08,112.4347152709961,112.51908709289567,111.22533575571578,112.32221235588432,15116200
2019-04-09,111.8253402709961,112.06909301791684,111.16909112841623,111.2159619799838,17612000
2019-04-10,112.6784896850586,112.82848644814793,112.06911129466606,112.27536310242172,16477200
2019-04-11,112.80975341796875,113.29725189872879,112.42537370119652,113.00662821707846,14209100
2019-04-12,113.39096069335938,113.4190917854993,112.84721450582565,113.10033711445524,19745100
2019-04-15,113.48473358154297,113.98160899460126,113.03472902386804,113.38160768608788,15792600
